"LINK_ID","Shape_Length"
121,0.170068135452938
122,0.465018597097866
123,0.137129741146806
124,0.443504250493807
125,0.365871152167204
126,0.478786058203748
127,0.173503303970037
128,0.218736626486401
129,0.232160238035229
130,0.280019780615578
131,0.299215384694515
132,0.336412116844103
133,0.169579678155488
134,0.265861329659967
135,0.459752042432835
136,0.314419909321022
137,0.312024319766294
138,0.190554421440675
139,0.236031118958022
140,0.302979416967818
141,0.260129474249633
142,0.322367128284062
143,0.268334958089498
144,0.239906670951487
145,0.278420006857812
146,0.358310972829025
147,0.475579877563411
148,0.518735960766493
149,0.438470503300495
150,0.180033847580117
151,0.188985170874817
152,0.358691252309476
153,0.345742784167146
154,0.348441854803645
155,0.152128044559153
156,0.269239433578042
157,0.292310932945843
158,0.262774800802856
159,0.201916198502283
160,0.0917990176471754
161,0.186393987945214
162,0.375874545253009
163,0.152452832515032
164,0.149421353982187
165,0.490113670269114
166,0.450242793938948
167,0.417258173084584
168,0.317193783917153
169,0.329455365287772
170,0.310382747763836
171,0.221061453036183
172,0.317435385499546
173,0.098526641325954
174,0.156215527941505
175,0.306851301448582
176,0.168250959078945
177,0.322520715059697
178,0.301659929920971
179,0.557342062694631
180,0.116183591472266
181,0.302709896190015
182,0.235162978322033
183,0.215232779731904
184,0.196865946320041
185,0.345180451179638
186,0.13102124206004
187,0.429481835573945
188,0.346762830333613
189,0.324946113795618
190,0.328106091069381
191,0.292678981976202
192,0.103624098242385
193,0.134402052581355
194,0.227817339592959
195,0.324018908384796
196,0.12769526410224
197,0.424851026403396
198,0.333688700088841
199,0.341067077461074
200,0.193105802095599
201,0.384437933580103
202,0.388965200220446
203,0.397897288857574
204,0.241926359720057
205,0.17969641097421
206,0.210563444761888
207,0.553034359453804
208,0.247476523247739
209,0.444812694615538
210,0.173401151391635
211,0.0970297268032608
212,0.222771061384347
213,0.129601135518165
214,0.308796177107682
215,0.246715640138176
216,0.210817775840387
217,0.428853441635105
218,0.16794540661902
219,0.185522590087382
220,0.372159677751252
221,0.207337198470771
222,0.187165174147534
223,0.19851242542516
224,0.292353189233178
225,0.265107250378521
226,0.317056713517204
227,0.244497712299925
228,0.208557725809552
229,0.447284315777823
230,0.224369427508301
231,0.149700928442623
232,0.178494283349204
233,0.166878055756815
234,0.278894228538682
235,0.363169203428436
236,0.390019592867698
237,0.327399422453709
238,0.300448001254042
239,0.418120871941328
240,0.389051049565415
241,0.384227750469708
242,0.15131983665718
243,0.0808556047807596
244,0.271207147828986
245,0.20651880470163
246,0.347132448642109
247,0.403553215993322
248,0.4029677073997
249,0.278924121882271
250,0.445344946097582
251,0.324035877280769
252,0.238974923806262
253,0.416616410171873
254,0.323357361997253
255,0.460996346954453
256,0.382777635505917
257,0.13335023481562
258,0.333070700652827
259,0.234615900315901
260,0.161036868402984
261,0.246532564252649
262,0.143166966692159
263,0.198925371394656
264,0.3396841925933
265,0.0769190466451034
266,0.32026592327073
267,0.202819804709794
268,0.375484548731908
269,0.112431460888416
270,0.373147463545608
271,0.148812589469065
272,0.168629589884189
273,0.256252532345851
274,0.39656712014727
275,0.343512214755934
276,0.300687105360877
277,0.3187058756632
278,0.324008910813872
279,0.254445930745152
280,0.369529394338927
281,0.417531956977057
282,0.226596614482673
283,0.349813091900666
284,0.159485213906147
285,0.44023295723834
286,0.148830710807484
287,0.190437274368278
288,0.438835006586265
289,0.275803534181937
290,0.335749598379555
291,0.543573062605512
292,0.486449592543511
293,0.361040972903904
294,0.399519165477343
295,0.238409424111976
296,0.457628395335068
297,0.170841859439431
298,0.474470798787803
299,0.306699336178052
300,0.175896606571897
301,0.180927240905977
302,0.305221077693186
303,0.17282209635399
304,0.26708818612109
305,0.568152820710392
306,0.259725182693598
307,0.5009683824358
308,0.374626800947704
309,0.309091362137339
310,0.275695575028319
311,0.319685422310547
312,0.211323617611212
313,0.356284800182591
314,0.257117785129888
315,0.368554496611216
316,0.235003172865416
317,0.154334563425155
318,0.256982360023447
319,0.275017086973724
320,0.298374850160858
321,0.270928224116608
322,0.31148606072184
323,0.213792291686907
324,0.141063579403277
325,0.29714068984152
326,0.212952550626022
327,0.258513424630162
328,0.254833350571824
329,0.204015244776595
330,0.283823193106283
331,0.317795662809845
332,0.2613322475641
333,0.276424983677061
334,0.301083308435491
335,0.126552178915828
336,0.183620491074208
337,0.371798608595956
338,0.309094161336617
339,0.121181468945692
340,0.373710693796553
341,0.220292581343205
342,0.334067179986139
343,0.237043258389456
344,0.463071847663655
345,0.265507715141462
346,0.299198880899843
347,0.176105649738216
348,0.354292922528758
349,0.502410812020858
350,0.352242998788671
351,0.369410157830344
352,0.197512386602591
353,0.309598133267225
354,0.435010001438316
355,0.474475733454795
356,0.36972554581882
357,0.215888483512711
358,0.309501549331118
359,0.408778040065773
360,0.182599360726474
361,0.21727122134472
362,0.584234059228351
363,0.299660274642456
364,0.413365824660337
365,0.256805363871796
366,0.268762473213644
367,0.239452691875525
368,0.33229703376845
369,0.353693760861336
370,0.166899836098745
371,0.27391895152983
372,0.261222015808025
373,0.377128694177814
374,0.265686766605736
375,0.198426742325076
376,0.339915784364623
377,0.221682680647919
378,0.290002592301394
379,0.442166505091203
380,0.0910639026884186
381,0.382259554852788
382,0.214160440507486
383,0.239372118872197
384,0.297224498173721
385,0.163889534298586
386,0.421438218983589
387,0.095914821389823
388,0.311037843546979
389,0.29144032227999
390,0.299011094243272
391,0.168211814369088
392,0.119319064882314
393,0.298930717585703
394,0.175876676159184
395,0.244572413927129
396,0.242908369612308
397,0.334647735130562
398,0.121949337348129
399,0.371310241890532
400,0.430971834042651
401,0.244279796864914
402,0.579160857742035
403,0.233174864218771
404,0.25021414443017
405,0.120595392085761
406,0.130393548352984
407,0.353611221392021
408,0.400275872314572
409,0.27037533703903
410,0.300155208101752
411,0.276347066664561
412,0.47674026091498
413,0.353383377873272
414,0.149316888271272
415,0.236226311763151
416,0.384814011411989
417,0.322971515616567
418,0.338217361875147
419,0.27771248966015
420,0.215300924775326
421,0.15245722205533
422,0.138401267120851
423,0.120110860291539
424,0.437192702508849
425,0.233139254099836
426,0.525421526273801
427,0.219813772035529
428,0.0874753722131866
429,0.482956511051299
430,0.288631341628932
431,0.433166510040635
432,0.192953558269517
433,0.435900292053184
434,0.41063961397754
435,0.275842007940117
436,0.159214348971478
437,0.51593056106127
438,0.320479433735154
439,0.156603340767197
440,0.32318460788852
441,0.349117077498609
442,0.352195966078042
443,0.491808523722347
444,0.371224598295844
445,0.366563814341077
446,0.349630199230301
447,0.42393612075036
448,0.434487327720808
449,0.1705111276177
450,0.28683849735449
451,0.116432142906606
452,0.538551460627734
453,0.152409531393563
454,0.360948488281559
455,0.390495441728453
456,0.383432877129748
457,0.213380795429549
458,0.262266512210481
459,0.079377233235356
460,0.295063829839955
461,0.139694508821137
462,0.161178726608325
463,0.242842874590428
464,0.209970874550536
465,0.193442754595228
466,0.202012380067251
467,0.15840131212538
468,0.450744996600509
469,0.513802309875517
470,0.397759297877973
471,0.352288860799049
472,0.2580028563415
473,0.314561624067508
474,0.468745354226495
475,0.414717673618775
476,0.297409519602987
477,0.460024006386002
478,0.329886995670234
479,0.340113018900134
480,0.114566460153483
481,0.193662662808409
482,0.26270550193232
483,0.210542974048491
484,0.331813959556585
485,0.406494199711603
486,0.200873631316221
487,0.328936004604886
488,0.289687991298885
489,0.22472791911877
490,0.109837084081685
491,0.134735966353266
492,0.169262303045458
493,0.253479331308211
494,0.251769197357305
495,0.377546463312198
496,0.356754400676351
497,0.1411035880875
498,0.295745601882077
499,0.162423446062465
500,0.3388063127827
501,0.285243329459013
502,0.349693708968313
503,0.418251216297913
504,0.178841007499583
505,0.390087447067997
506,0.1456741203526
507,0.306294044847906
508,0.105107448859492
509,0.238097006508298
510,0.124781249608505
511,0.164540547574726
512,0.318473289713913
513,0.456739162145537
514,0.300237650471945
515,0.253719694036509
516,0.289903089189088
517,0.313370258998194
518,0.23792074438817
519,0.311596452218913
520,0.258332755317765
521,0.259374947267241
522,0.174336282593139
523,0.242223988276193
524,0.454763071785897
525,0.261196105004633
526,0.209590289924556
527,0.297741693909812
528,0.379638435238888
529,0.439171827888082
530,0.125892050631777
531,0.309274249368904
532,0.189131530652711
533,0.149450904216626
534,0.132500700651375
535,0.170342082158736
536,0.13271269073426
537,0.168378180962501
538,0.280076111415815
539,0.319715566053251
540,0.24379605111811
541,0.347239569363641
542,0.198545153221988
543,0.243567330095497
544,0.259344999797575
545,0.272384551456442
546,0.214895116144236
547,0.206651344974486
548,0.523033724664685
549,0.113645801120251
550,0.0612415326853178
551,0.580588698804941
552,0.183643695915441
553,0.412962413287455
554,0.190481471783598
555,0.292250420344914
556,0.338341719304003
557,0.148027937877032
558,0.268414104014482
559,0.332543959983432
560,0.273351480470773
561,0.253504649041555
562,0.196263170626874
563,0.204015261917862
564,0.195610087632198
565,0.300787093348688
566,0.268433436853395
567,0.142473747458083
568,0.211036517285018
569,0.193383294857535
570,0.448359925474093
571,0.322697405190479
572,0.518810013287337
573,0.296787994394951
574,0.278275389874549
575,0.258912336248659
576,0.200561999617622
577,0.299602053994006
578,0.340208842498145
579,0.339982888915887
580,0.172776518114738
581,0.269936916859534
582,0.29269762987393
583,0.177596518820529
584,0.404146524169533
585,0.173215494495003
586,0.505356680336271
587,0.236937674568577
588,0.350743299310306
589,0.408124570446368
590,0.127467088464353
591,0.534686146817975
592,0.328674057014916
593,0.362700535704542
594,0.220540477177951
595,0.333882174945659
596,0.378535492739989
597,0.398115313710225
598,0.270939983129786
599,0.356636476000897
600,0.284139692796499
601,0.341675090291047
602,0.219989095747559
603,0.230421588361371
604,0.203502316086513
605,0.171659833632635
606,0.387466501916337
607,0.387933229172082
608,0.433354081796019
609,0.607390336193763
610,0.357143672669609
611,0.30615087491767
612,0.147964239501491
613,0.452384052054803
614,0.202811740646564
615,0.158575265099811
616,0.190183669181991
617,0.218934118241096
618,0.297546761180265
619,0.319787305966895
620,0.218492059467433
621,0.375489059760669
622,0.32647674488601
623,0.187293467756809
624,0.319473351152803
625,0.372385387764981
626,0.39896258416856
627,0.227058527410445
628,0.29916417610508
629,0.173802673105635
630,0.167403545918404
631,0.373362487878959
632,0.207500598878542
633,0.179597097762457
634,0.174480771044736
635,0.53094576067257
636,0.332730419314067
637,0.142870956942929
638,0.162452218821838
639,0.357121300289304
640,0.437050859024574
641,0.417439483589821
642,0.236847886381246
643,0.256611148895859
644,0.37336724825687
645,0.165674221482188
646,0.128789630151031
647,0.420318777259449
648,0.282217536081033
649,0.335981704170877
650,0.288911224950305
651,0.510897796227225
652,0.292779779097579
653,0.507026983858766
654,0.11621510112593
655,0.371274166048896
656,0.128007988571956
657,0.156215899218546
658,0.218010618261568
659,0.440867321663165
660,0.6448087147619
661,0.245816502127402
662,0.429555027340406
663,0.194898542449468
664,0.438549476769024
665,0.21537136133844
666,0.16963370515301
667,0.206095419727886
668,0.195671289026121
669,0.330746086832936
670,0.334715889740893
671,0.213161203410697
672,0.379202516341055
673,0.218774344271605
674,0.162391690964227
675,0.262815150878303
676,0.197530574435975
677,0.262103020487255
678,0.28943163784547
679,0.436623695055006
680,0.117703216450987
681,0.24286840354058
682,0.115728304674562
683,0.365172016820258
684,0.321041570909694
685,0.529668707556843
686,0.335219951129467
687,0.480452708556857
688,0.3191586062474
689,0.53868932392459
690,0.153157896503339
691,0.490239027616063
692,0.234665890961187
693,0.207600995334575
694,0.25001589791726
695,0.260333988879418
696,0.153532049486447
697,0.237590824810789
698,0.285783589303492
699,0.4893177991974
700,0.302405688278016
701,0.239706266928898
702,0.393697379888037
703,0.493331665330252
704,0.228628747234357
705,0.225380142282545
706,0.138682106437753
707,0.320341248106789
708,0.19937294854943
709,0.379866571985799
710,0.126088880993608
711,0.14827452675018
712,0.15758933540982
713,0.252618398706826
714,0.463282765992664
715,0.42795069889347
716,0.330648380533886
717,0.207883972983313
718,0.0969123396256404
719,0.385081462114605
720,0.150732889774604
721,0.32472317292913
722,0.341011389463508
723,0.268347654035308
724,0.178708817594682
725,0.222701414936779
726,0.164079098476938
727,0.122517309818521
728,0.351189714277847
729,0.358701216427214
730,0.210119144693797
731,0.279627475251068
732,0.395228902644102
733,0.49255763538008
734,0.173989250684869
735,0.26351675879888
736,0.451217440268924
737,0.470916071606742
738,0.297938246790965
739,0.40851227781218
740,0.355825605666671
741,0.119897681121851
742,0.353304788652294
743,0.394041232038599
744,0.327626962402242
745,0.34476227180456
746,0.208745912143008
747,0.202140685699414
748,0.144067698087736
749,0.4361978178171
750,0.308458848483392
751,0.513449950057624
752,0.177317855355967
753,0.515073365785073
754,0.343634734364901
755,0.214795060407286
756,0.247738782754239
757,0.226925767280468
758,0.368601521477629
759,0.316391661310552
760,0.229532033835562
761,0.36552556879928
762,0.479126473544619
763,0.267978560028317
764,0.328203283018244
765,0.286177019854917
766,0.324369371846789
767,0.371046978648943
768,0.179926926655155
769,0.111425830213967
770,0.23848721263649
771,0.38171812497156
772,0.365419088580076
773,0.315099248205316
774,0.282357366325794
775,0.186314481640635
776,0.2695117613523
777,0.387133073172297
778,0.228186017578503
779,0.314138727564268
780,0.502597374132871
781,0.50696093306997
782,0.234946702550739
783,0.202995191895188
784,0.360283156596373
785,0.192037676599306
786,0.387351479176717
787,0.280665113277417
788,0.3403473781154
789,0.215060409156971
790,0.2162011219971
791,0.405833614655293
792,0.189154642231297
793,0.318686961463692
794,0.296495439091536
795,0.257542264847635
796,0.341919417383418
797,0.208863422240975
798,0.122641949292363
799,0.362353275189935
800,0.349488062775046
801,0.214010450584668
802,0.232469762538682
803,0.287617721993155
804,0.330302002630635
805,0.17048738053092
806,0.168880326233421
807,0.225441707556192
808,0.278257548824901
809,0.13272579757817
810,0.248784572505358
811,0.353520020115307
812,0.346070863092301
813,0.308137760921306
814,0.229390234195322
815,0.297894106488627
816,0.0860248356400318
817,0.408715550856672
818,0.397222723399919
819,0.268549110984815
820,0.416694949311421
821,0.392831523981661
822,0.189805968939666
823,0.313054170441568
824,0.172034033967976
825,0.350803040391706
826,0.170165481396224
827,0.146823380413194
828,0.308914190333783
829,0.303233653108574
830,0.405807431563306
831,0.373404191357341
832,0.422425987674165
833,0.185082925356043
834,0.414631965045036
835,0.332684006268259
836,0.462447091507881
837,0.365194127188285
838,0.186411456336154
839,0.506602239853269
840,0.418629405765129
841,0.323779139838695
842,0.355507809233452
843,0.16037589065343
844,0.247566500578894
845,0.279003708672036
846,0.287126453407597
847,0.408683234100689
848,0.351617595595942
849,0.151274152061755
850,0.495882582367414
851,0.282996385458181
852,0.123376004445833
853,0.276285596706182
854,0.245243350825014
855,0.158295280076705
856,0.300135802849218
857,0.32747888869953
858,0.205811844002933
859,0.183264436131972
860,0.214061220259002
861,0.355115218464115
862,0.177437081660397
863,0.335196884419646
864,0.146447369739969
865,0.339255972375486
866,0.185357016552928
867,0.427426823184332
868,0.47912507816049
869,0.338000952675938
870,0.11958328733692
871,0.103019250840172
872,0.27422301043007
873,0.239932639183683
874,0.155017768308725
875,0.248454605471847
876,0.316025063350005
877,0.155181522568039
878,0.491451782057244
879,0.561490033551853
880,0.328578072697947
881,0.161663188188055
882,0.380080942930824
883,0.147417136290191
884,0.233693765390719
885,0.353148234681194
886,0.466379881074346
887,0.322028828727766
888,0.331257308672472
889,0.420287349788039
890,0.273287909793712
891,0.132537232726678
892,0.381118411560772
893,0.414199003458223
894,0.129856364587439
895,0.244361310028692
896,0.0790809462919068
897,0.484309387646946
898,0.309640026529037
899,0.426751321757545
900,0.205515080170731
901,0.169508034153021
902,0.255122905361846
903,0.217030203120284
904,0.499635092400745
905,0.513030357184974
906,0.255146451752882
907,0.221873536419311
908,0.436931966701063
909,0.31622880699779
910,0.383844552906752
911,0.202043248870563
912,0.245484993956463
913,0.287824563683349
914,0.259112378281498
915,0.153369688885435
916,0.340230730557052
917,0.390546392140894
918,0.21372585081395
919,0.235709081885789
920,0.146822324693356
921,0.311875565906358
922,0.384081431323561
923,0.425001341767611
924,0.193391218310503
925,0.281972573489635
926,0.279782212724951
927,0.479666454936765
928,0.2659813855441
929,0.294277236653287
930,0.350570314575242
931,0.145913126794907
932,0.146366419961199
933,0.334431104714072
934,0.382316330294701
935,0.203758545851779
936,0.55322251493841
937,0.266708664990095
938,0.281111955982077
939,0.272452836246907
940,0.453205538160261
941,0.0921392261548892
942,0.358674336531773
943,0.461426009642078
944,0.136650717649929
945,0.194498040747863
946,0.206184697322693
947,0.247197515566142
948,0.286710058938343
949,0.306678629288316
950,0.42666781827936
951,0.364411577477021
952,0.165661251932589
953,0.270476918358178
954,0.157802155223778
955,0.318084477500139
956,0.365009138712283
957,0.43028529499032
958,0.375936748993853
959,0.215607136684386
960,0.140701349702258
961,0.256191651069705
962,0.527334327197793
963,0.385172475791002
964,0.266151267062718
965,0.258877319624405
966,0.326462418869198
967,0.509824079595391
968,0.237260596793839
969,0.326632320776011
970,0.333533289856249
971,0.197813011731263
972,0.400008199030818
973,0.230309951258222
974,0.227672174665441
975,0.252915105283931
976,0.417703299595683
977,0.319274861605598
978,0.117228439426494
979,0.195734278982933
980,0.249778512953024
981,0.268580270508522
982,0.339772726167314
983,0.36150310996744
984,0.171417278203734
985,0.196235612373457
986,0.27319280021891
987,0.105953916880031
988,0.122337703508191
989,0.315015899199852
990,0.0792186282763201
991,0.265550918963178
992,0.396240544997762
993,0.181374355108686
994,0.39185251115191
995,0.444780046444309
996,0.151716720925333
997,0.243133625384379
998,0.440054888240683
999,0.374877489663038
1000,0.221907285232704
1001,0.0768481052641351
1002,0.549588586035646
1003,0.173876910609041
1004,0.290934481172802
1005,0.513637363150627
1006,0.484824146353834
1007,0.166816193484333
1008,0.280208787249225
1009,0.204340489715225
1010,0.421145493923863
1011,0.422394988879815
1012,0.345939221440768
1013,0.484925582079985
1014,0.215423882471377
1015,0.247264643778716
1016,0.27329955949978
1017,0.505976778376546
1018,0.247572693600267
1019,0.338601539029705
1020,0.256442218903493
1021,0.398828769650108
1022,0.278966265930572
1023,0.13706089613729
1024,0.155225495675519
1025,0.357283729052293
1026,0.392506770730234
1027,0.165923961851393
1028,0.351822908669668
1029,0.341754356199691
1030,0.409361345348484
1031,0.288047411947025
1032,0.313045696893504
1033,0.368720218485839
1034,0.270694636253334
1035,0.440158227403712
1036,0.136540079743361
1037,0.391846250807573
1038,0.346168567176489
1039,0.349571958811723
1040,0.147284727899569
1041,0.371632004865394
1042,0.414746058351783
1043,0.184044495376375
1044,0.176843038735717
1045,0.179056342062349
1046,0.194333879411809
1047,0.165046570757038
1048,0.143091942429545
1049,0.498784691791394
1050,0.424954479212116
1051,0.392317681676303
1052,0.299088178919005
1053,0.143424324498095
1054,0.249972059312014
1055,0.146239964744945
1056,0.19746991003204
1057,0.206262156845591
1058,0.238892188390287
1059,0.154571190185195
1060,0.28793741374599
1061,0.170476529732864
1062,0.253075318959856
1063,0.191738850887717
1064,0.135508622446058
1065,0.40072399198957
1066,0.149331846318929
1067,0.295716428083105
1068,0.351726166836873
1069,0.424792681176767
1070,0.288989517221477
1071,0.197235652416773
1072,0.325877930116366
1073,0.220403053368656
1074,0.184386889972303
1075,0.253026221443576
1076,0.153511527392031
1077,0.368375530643622
1078,0.32509127273603
1079,0.195148761892802
1080,0.103972722150828
1081,0.3193998468787
1082,0.296344646376759
1083,0.1247363017917
1084,0.377690274921902
1085,0.26510314537045
1086,0.296397554791153
1087,0.328462530803494
1088,0.149034154446072
1089,0.307334672555662
1090,0.320659976774866
1091,0.284126230736457
1092,0.203771308351229
1093,0.276945855065077
1094,0.0743339311229413
1095,0.329728491564205
1096,0.308575078078898
1097,0.240681478579827
1098,0.355790019342133
1099,0.38912348009224
1100,0.195934025633113
1101,0.25174650809244
1102,0.461740777278121
1103,0.136380830637979
1104,0.359110421985817
1105,0.227184162098151
1106,0.505210630247006
1107,0.480210488460944
1108,0.360020529588681
1109,0.202502030283839
1110,0.333152671547016
1111,0.104182723385836
1112,0.199185142312936
1113,0.281734536156551
1114,0.517223056601131
1115,0.164176392446325
1116,0.259385613978039
1117,0.414079950977477
1118,0.0982334972029291
1119,0.337698276245652
1120,0.135616067728463
1121,0.316456537163616
1122,0.173844616189177
1123,0.202994325458953
1124,0.424393826355561
1125,0.32250707180304
1126,0.270119092701209
1127,0.291996872830562
1128,0.300205572326754
1129,0.457260783847905
1130,0.198567921376005
1131,0.471006215311958
1132,0.125124745125559
1133,0.406861243241249
1134,0.450272751220373
1135,0.138963897392201
1136,0.470635979060281
1137,0.157063017122007
1138,0.124737589516479
1139,0.362553205284087
1140,0.189365176644099
1141,0.222245548298657
1142,0.18505211956517
1143,0.140805770605237
1144,0.281386691605972
1145,0.193450808352519
1146,0.432817032670608
1147,0.270628089094416
1148,0.222907279941614
1149,0.19570628401498
1150,0.169157241672606
1151,0.49035376759799
1152,0.329219169601625
1153,0.389363274786001
1154,0.162115157030087
1155,0.16471209038786
1156,0.228353220623802
1157,0.436878637205776
1158,0.308444294167244
1159,0.59088597587624
1160,0.239535537807663
1161,0.257040614226031
1162,0.314328277366509
1163,0.210734416255903
1164,0.147972218390431
1165,0.341049357338362
1166,0.414442256704292
1167,0.149271088170259
1168,0.320813685936582
1169,0.36327591369381
1170,0.12012574832025
1171,0.168654518000239
1172,0.232782737771534
1173,0.482002844050922
1174,0.307759552381431
1175,0.524135074113313
1176,0.314949159173292
1177,0.306911596262775
1178,0.567329234810612
1179,0.23528746129003
1180,0.188565011880232
1181,0.152029697549566
1182,0.46103857588114
1183,0.306354623653367
1184,0.179384983293911
1185,0.165886644010121
1186,0.310990052288876
1187,0.407323905601358
1188,0.152993367025632
1189,0.330863527289328
1190,0.500699922124065
1191,0.435571684423646
1192,0.322964958359009
1193,0.21615466544765
1194,0.372031675064754
1195,0.287693514746267
1196,0.328384265079268
1197,0.326199126423226
1198,0.355531341531515
1199,0.482970593698876
1200,0.197675482771435
1201,0.462486259317663
1202,0.255540671672773
1203,0.34629142592659
1204,0.303386972416923
1205,0.329747844868768
1206,0.183410739501761
1207,0.496213315936914
1208,0.397925998947162
1209,0.157827300394237
1210,0.465874492306803
1211,0.347114440904247
1212,0.183593253984316
1213,0.243485297293678
1214,0.20766582455458
1215,0.459893743413057
1216,0.413403897304191
1217,0.334869232614495
1218,0.407401522004962
1219,0.548001397485802
1220,0.371392086510047
1221,0.359668666660025
1222,0.114628569503099
1223,0.593929405857201
1224,0.331352883212638
1225,0.481314696271384
1226,0.206993926464762
1227,0.340611437798428
1228,0.363646089860247
1229,0.414580072693689
1230,0.32403359168309
1231,0.478900422457513
1232,0.230427813387672
1233,0.174799698934161
1234,0.455158412943858
1235,0.347043081383772
1236,0.499672253001547
1237,0.54449273408367
1238,0.110928414320358
1239,0.257719658751373
1240,0.521395132420323
1241,0.540771854759891
1242,0.428605727260597
1243,0.322426443332974
1244,0.497880440547263
1245,0.291469033126204
1246,0.219469248417162
1247,0.222798520544779
1248,0.190968230367693
1249,0.232011077022902
1250,0.363170183074718
1251,0.277915448848448
1252,0.499770316792075
1253,0.437398594492734
1254,0.395659178128013
1255,0.306328866847273
1256,0.270090682597689
1257,0.429251009547296
1258,0.211286817855533
1259,0.474579713733362
1260,0.247276930622473
1261,0.257543240207615
1262,0.27612992009993
1263,0.120450739376807
1264,0.114132599404015
1265,0.158418797563495
1266,0.369033154391043
1267,0.111500137913196
1268,0.331268167102307
1269,0.602249724313599
1270,0.265378050786931
1271,0.278279111240528
1272,0.226846656701021
1273,0.285152618131249
1274,0.17006783379296
1275,0.468346833413556
1276,0.205903117655424
1277,0.361812690273953
1278,0.513643257036488
1279,0.159361252101362
1280,0.308896289512689
1281,0.13847620873654
1282,0.458630252170767
1283,0.327972235117485
1284,0.391377399241595
1285,0.192027445961869
1286,0.337113868200821
1287,0.229073631546317
1288,0.466039430203321
1289,0.41638209812204
1290,0.258425678952103
1291,0.176376179523016
1292,0.305337781635218
1293,0.191125950655594
1294,0.247375451301833
1295,0.0631581335201762
1296,0.426624150490947
1297,0.379940989731582
1298,0.321474680929319
1299,0.218226112501973
1300,0.223399958056626
1301,0.209746434220152
1302,0.272154232945979
1303,0.35601984851027
1304,0.361441628523274
1305,0.361681044799033
1306,0.349469439890235
1307,0.533035583187575
1308,0.195192427760531
1309,0.181442124527154
1310,0.181419638568415
1311,0.345643314634646
1312,0.191489153425852
1313,0.179231031530842
1314,0.181524366843194
1315,0.206465400395053
1316,0.214567913554648
1317,0.157124705686307
1318,0.296904310388579
1319,0.218562815953547
1320,0.471483522337046
1321,0.251828649140059
1322,0.26544280025688
1323,0.256357387518256
1324,0.473051976745378
1325,0.294020551075569
1326,0.402426804241783
1327,0.382383187206706
1328,0.443666004273231
1329,0.288026124213956
1330,0.248377812833268
1331,0.216979717842801
1332,0.146816762442255
1333,0.323468604249415
1334,0.320218364028478
1335,0.211430062896656
1336,0.176047204497802
1337,0.301607990080984
1338,0.484211642834095
1339,0.227152066893682
1340,0.307048662162365
1341,0.270557782270255
1342,0.204879749391205
1343,0.352091815307814
1344,0.300946553071789
1345,0.304691873987053
1346,0.216813820813399
1347,0.350981270831424
1348,0.396123998387521
1349,0.111511190580118
1350,0.385117133234276
1351,0.539505853990056
1352,0.274288639722716
1353,0.188546167830095
1354,0.165637330144649
1355,0.306344042006421
1356,0.291991045730257
1357,0.312023204624416
1358,0.32293068015137
1359,0.487274558918992
